pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
SL,2017-07-25,86.2,-1.4494,5.1447,Giancarlo Stanton,519317,456713,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,TEX,MIA,B,NA,NA,0,0,2017,0.6231,0.2214,1.3584,2.1417,NA,NA,NA,2,7,Top,NA,NA,NA,NA,518960,NA,NA,5.4074,-125.4072,-1.4477,5.688,21.1932,-29.7723,3.5974,1.8068,NA,NA,NA,86.499,2531,6.119,491598,456713,518960,435063,596059,134181,462101,608336,460576,608577,54.3777,NA,NA,NA,NA,NA,NA,NA,64,1,Slider,10,4,4,10,4,10,4,10,Standard,Standard,NA
CH,2017-07-25,81.9,2.1095,6.4212,Giancarlo Stanton,519317,430935,double,hit_into_play_no_out,NA,NA,NA,NA,7,Giancarlo Stanton doubles (21) on a line drive to left fielder Joey Gallo.   Dee Gordon to 3rd.,R,R,L,TEX,MIA,X,7,line_drive,0,2,2017,0.9016,0.697,-0.4764,2.0312,NA,NA,543829,1,5,Top,85.74,64.33,NA,NA,518960,NA,NA,-7.5299,-118.7179,-4.6109,9.9605,23.2891,-24.9359,3.5978,1.5685,240,110.6,9.6,81.47,1682,6.257,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.2395,0.856,0.906,1.25,1,1,1,5,43,4,Changeup,6,1,1,6,1,6,1,6,Standard,Standard,0
FT,2017-07-25,91.5,2.1642,6.2157,Giancarlo Stanton,519317,430935,NA,foul,NA,NA,NA,NA,2,NA,R,R,L,TEX,MIA,S,NA,NA,0,2,2017,1.2671,0.9579,0.085,3.1979,NA,NA,543829,1,5,Top,NA,NA,NA,NA,518960,NA,NA,-8.0864,-133.0304,-3.9287,16.9701,25.1575,-19.9242,3.5978,1.5685,134,76.5,12.6,92.799,2051,6.837,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,53.6596,NA,NA,NA,NA,NA,NA,NA,43,3,2-Seam Fastball,6,1,1,6,1,6,1,6,Standard,Standard,0
CH,2017-07-25,81,2.0617,6.4538,Giancarlo Stanton,519317,430935,NA,foul,NA,NA,NA,NA,5,NA,R,R,L,TEX,MIA,S,NA,NA,0,1,2017,1.1711,0.7644,-0.0255,2.9175,NA,NA,543829,1,5,Top,NA,NA,NA,NA,518960,NA,NA,-6.8778,-117.6584,-2.7295,12.158,21.2855,-24.7607,3.5978,1.5685,177,71.6,65.1,81.107,1653,6.346,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.1502,NA,NA,NA,NA,NA,NA,NA,43,2,Changeup,6,1,1,6,1,6,1,6,Standard,Standard,0
FC,2017-07-25,88.8,2.352,6.1499,Giancarlo Stanton,519317,430935,NA,called_strike,NA,NA,NA,NA,5,NA,R,R,L,TEX,MIA,S,NA,NA,0,0,2017,0.5873,0.8451,-0.1017,3.1143,NA,NA,543829,1,5,Top,NA,NA,NA,NA,518960,NA,NA,-7.2418,-129.07,-3.2268,7.9433,22.9471,-22.2019,3.7887,1.7595,NA,NA,NA,89.476,1902,6.435,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.0615,NA,NA,NA,NA,NA,NA,NA,43,1,Cutter,6,1,1,6,1,6,1,6,Standard,Standard,NA
CH,2017-07-25,82.6,2.0294,6.4221,Giancarlo Stanton,519317,430935,strikeout,swinging_strike,NA,NA,NA,NA,13,Giancarlo Stanton strikes out swinging.,R,R,L,TEX,MIA,S,2,NA,3,2,2017,1.0277,0.8769,-0.1535,1.3203,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518960,NA,NA,-6.9775,-119.885,-6.8895,11.2221,19.8506,-22.6207,3.5966,1.5673,NA,NA,NA,83.188,1718,6.493,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.0032,NA,NA,0,1,0,0,NA,19,6,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,NA
FT,2017-07-25,92.5,2.336,6.3274,Giancarlo Stanton,519317,430935,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,TEX,MIA,B,NA,NA,2,2,2017,1.3753,0.5703,0.0587,3.7232,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518960,NA,NA,-8.7105,-134.4002,-2.1572,18.2752,22.8375,-25.0208,3.5662,1.805,NA,NA,NA,92.883,1981,6.115,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.3816,NA,NA,NA,NA,NA,NA,NA,19,5,2-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,NA
CU,2017-07-25,78.9,2.4379,6.319,Giancarlo Stanton,519317,430935,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,TEX,MIA,B,NA,NA,1,2,2017,0.1457,-0.2185,0.7235,4.2025,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518960,NA,NA,-3.922,-114.5127,2.5366,1.9447,20.2964,-34.7438,3.7173,1.5686,NA,NA,NA,77.758,1585,5.524,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.9727,NA,NA,NA,NA,NA,NA,NA,19,4,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,NA
FF,2017-07-25,91.9,1.9337,6.3902,Giancarlo Stanton,519317,430935,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,TEX,MIA,B,NA,NA,0,2,2017,0.7777,1.2654,0.1389,4.452,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518960,NA,NA,-6.3273,-133.6641,-1.9058,10.8288,26.8335,-16.4121,3.7411,1.7596,NA,NA,NA,93.188,1849,6.913,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,53.5833,NA,NA,NA,NA,NA,NA,NA,19,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,NA
FF,2017-07-25,91.5,2.1351,6.3689,Giancarlo Stanton,519317,430935,NA,foul,NA,NA,NA,NA,1,NA,R,R,L,TEX,MIA,S,NA,NA,0,1,2017,0.8073,1.2021,-0.7798,3.145,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518960,NA,NA,-9.0691,-132.6895,-4.7921,11.5125,28.9612,-17.1501,3.598,1.5686,NA,NA,NA,91.281,1917,6.38,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.1164,NA,NA,NA,NA,NA,NA,NA,19,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,NA
FC,2017-07-25,87.4,2.1773,6.4226,Giancarlo Stanton,519317,430935,NA,foul,NA,NA,NA,NA,4,NA,R,R,L,TEX,MIA,S,NA,NA,0,0,2017,0.3583,0.9591,-0.6825,2.586,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518960,NA,NA,-7.6064,-126.8688,-5.0701,5.3265,24.045,-21.0135,3.598,1.5686,13,83.4,-10.2,87.492,1838,6.308,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.1887,NA,NA,NA,NA,NA,NA,NA,19,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,0
CH,2017-07-25,83.1,2.0709,6.5671,Giancarlo Stanton,519317,430935,field_out,hit_into_play,NA,NA,NA,NA,14,"Giancarlo Stanton grounds out, second baseman Rougned Odor to first baseman Mike Napoli.   Dee Gordon to 3rd.",R,R,L,TEX,MIA,X,4,ground_ball,3,1,2017,1.4128,0.7079,1.1356,2.5006,NA,543829,NA,0,1,Top,139.53,146.7,NA,NA,518960,NA,NA,-4.8402,-120.5895,-4.1445,14.6074,24.4156,-24.7423,3.5964,1.5671,26,79.4,-3,82.473,1470,6.106,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.3903,0.163,0.151,0,1,0,0,2,2,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,0
FF,2017-07-25,92.1,1.9223,6.4971,Giancarlo Stanton,519317,430935,NA,called_strike,NA,NA,NA,NA,13,NA,R,R,L,TEX,MIA,S,NA,NA,3,0,2017,0.7368,1.3967,-0.8573,2.3914,NA,NA,543829,0,1,Top,NA,NA,NA,NA,518960,NA,NA,-8.6541,-133.5282,-7.621,10.641,26.8944,-13.9646,3.7409,1.8071,NA,NA,NA,92.345,2168,6.483,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.0137,NA,NA,NA,NA,NA,NA,NA,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
CH,2017-07-25,82.4,2.1307,6.5341,Giancarlo Stanton,519317,430935,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,TEX,MIA,B,NA,NA,2,0,2017,1.1814,1.071,-0.3732,0.8726,NA,NA,543829,0,1,Top,NA,NA,NA,NA,518960,NA,NA,-7.9163,-119.3435,-8.3432,12.7319,21.5613,-20.6268,3.7173,1.7357,NA,NA,NA,82.172,1530,6.249,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.2476,NA,NA,NA,NA,NA,NA,NA,2,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,NA
FC,2017-07-25,88.7,2.1979,6.3224,Giancarlo Stanton,519317,430935,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,TEX,MIA,B,NA,NA,1,0,2017,0.7062,0.8519,-1.6823,2.6311,NA,NA,543829,0,1,Top,NA,NA,NA,NA,518960,NA,NA,-10.9589,-128.8002,-4.8642,9.7403,20.1793,-21.8922,3.7411,1.879,NA,NA,NA,89.617,1868,6.42,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.077,NA,NA,NA,NA,NA,NA,NA,2,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-07-25,92.3,2.0542,6.5316,Giancarlo Stanton,519317,430935,NA,ball,NA,NA,NA,NA,11,NA,R,R,L,TEX,MIA,B,NA,NA,0,0,2017,0.6457,1.4314,-0.9459,3.2256,NA,NA,543829,0,1,Top,NA,NA,NA,NA,518960,NA,NA,-9.0105,-133.7322,-5.6311,9.7248,29.2758,-13.9707,3.6457,1.7357,NA,NA,NA,92.045,2052,6.396,491598,430935,518960,435063,596059,134181,462101,608336,460576,608577,54.1006,NA,NA,NA,NA,NA,NA,NA,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FT,2017-07-24,96,-0.8852,5.9052,Giancarlo Stanton,519317,502026,home_run,hit_into_play_score,NA,NA,NA,NA,4,Giancarlo Stanton homers (32) on a fly ball to right field.,R,R,R,TEX,MIA,X,NA,fly_ball,2,1,2017,-1.4639,0.3113,-0.5697,2.5405,NA,NA,NA,0,8,Top,207.02,58.23,NA,NA,518960,NA,NA,4.2087,-139.5721,-4.0435,-20.3339,31.5271,-27.3346,3.5972,1.5679,384,105.7,25.5,96.688,1979,6.73,491584,502026,518960,435063,596059,134181,462101,608577,592261,425783,53.7671,0.974,1.929,2,1,0,3,6,55,4,2-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,1
FT,2017-07-24,95.4,-0.8951,6.0359,Giancarlo Stanton,519317,502026,NA,foul,NA,NA,NA,NA,2,NA,R,R,R,TEX,MIA,S,NA,NA,2,0,2017,-1.5858,0.3766,-0.2376,3.2008,NA,NA,NA,0,8,Top,NA,NA,NA,NA,518960,NA,NA,5.3554,-138.6338,-2.6735,-21.8843,31.7767,-26.8564,3.5972,1.5679,346,102.4,16.5,95.894,2147,6.696,491584,502026,518960,435063,596059,134181,462101,608577,592261,425783,53.8007,NA,NA,NA,NA,NA,NA,NA,55,3,2-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,0
FT,2017-07-24,93.7,-0.955,5.9619,Giancarlo Stanton,519317,502026,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,TEX,MIA,B,NA,NA,1,0,2017,-1.0886,0.8649,0.3839,1.6294,NA,NA,NA,0,8,Top,NA,NA,NA,NA,518960,NA,NA,5.8961,-136.1999,-7.4576,-14.9356,26.9294,-19.9406,3.9312,1.8304,NA,NA,NA,94.527,1992,6.599,491584,502026,518960,435063,596059,134181,462101,608577,592261,425783,53.8977,NA,NA,NA,NA,NA,NA,NA,55,2,2-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,NA
FT,2017-07-24,95.3,-0.9551,5.9583,Giancarlo Stanton,519317,502026,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,TEX,MIA,B,NA,NA,0,0,2017,-1.5739,0.5849,-0.2953,1.4166,NA,NA,NA,0,8,Top,NA,NA,NA,NA,518960,NA,NA,5.3247,-138.4129,-7.6438,-21.6547,31.0094,-23.0552,3.7881,1.7588,NA,NA,NA,95.807,2148,6.685,491584,502026,518960,435063,596059,134181,462101,608577,592261,425783,53.8114,NA,NA,NA,NA,NA,NA,NA,55,1,2-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,NA
CH,2017-07-24,84.5,1.7469,5.7558,Giancarlo Stanton,519317,527048,field_out,hit_into_play,NA,NA,NA,NA,8,"Giancarlo Stanton grounds out, shortstop Elvis Andrus to first baseman Mike Napoli.",R,R,L,TEX,MIA,X,6,ground_ball,1,1,2017,1.098,0.7664,0.0219,1.4504,NA,NA,NA,0,6,Top,106.12,144.81,NA,NA,518960,NA,NA,-6.1668,-122.7231,-5.1648,12.2691,23.9369,-23.6584,3.5973,1.568,8,99.9,-10.4,84.332,1744,6.244,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.2529,0.291,0.282,0,1,0,0,2,39,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,0
FF,2017-07-24,91.7,1.4665,5.9378,Giancarlo Stanton,519317,527048,NA,ball,NA,NA,NA,NA,11,NA,R,R,L,TEX,MIA,B,NA,NA,0,1,2017,0.3569,1.1366,-1.38,3.7972,NA,NA,NA,0,6,Top,NA,NA,NA,NA,518960,NA,NA,-7.8404,-133.0627,-1.9308,5.7522,26.8355,-18.7307,3.9552,1.7828,NA,NA,NA,90.792,2115,5.747,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.7493,NA,NA,NA,NA,NA,NA,NA,39,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,NA
CH,2017-07-24,83.9,1.8206,5.9507,Giancarlo Stanton,519317,527048,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,L,TEX,MIA,S,NA,NA,0,0,2017,1.1648,0.5548,0.1865,2.0211,NA,NA,NA,0,6,Top,NA,NA,NA,NA,518960,NA,NA,-5.9673,-121.8683,-3.7567,12.5637,22.231,-26.2451,4.0267,1.8067,NA,NA,NA,83.368,1782,5.867,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.6295,NA,NA,NA,NA,NA,NA,NA,39,1,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,NA
FT,2017-07-24,94.2,2.2045,5.7179,Giancarlo Stanton,519317,527048,walk,ball,NA,NA,NA,NA,12,Giancarlo Stanton walks.,R,R,L,TEX,MIA,B,NA,NA,3,2,2017,1.3707,0.3808,1.4564,3.0316,NA,NA,NA,1,3,Top,NA,NA,NA,NA,518960,NA,NA,-4.9753,-136.9673,-2.1303,18.3759,29.548,-27.1145,3.8836,1.8067,NA,NA,NA,94.389,2068,6.382,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.1148,NA,NA,0.7,1,0,0,NA,19,6,2-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,NA
CH,2017-07-24,85.5,2.36,5.5729,Giancarlo Stanton,519317,527048,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,TEX,MIA,B,NA,NA,2,2,2017,1.2946,0.2068,0.3699,0.5203,NA,NA,NA,1,3,Top,NA,NA,NA,NA,518960,NA,NA,-7.2944,-124.1349,-6.0285,14.8713,24.5874,-29.044,3.8836,1.7828,NA,NA,NA,85.555,1723,6.418,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.0788,NA,NA,NA,NA,NA,NA,NA,19,5,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,NA
CH,2017-07-24,84.3,2.5557,5.5154,Giancarlo Stanton,519317,527048,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,TEX,MIA,B,NA,NA,1,2,2017,1.149,0.5395,0.1317,0.8982,NA,NA,NA,1,3,Top,NA,NA,NA,NA,518960,NA,NA,-7.7946,-122.2326,-5.3249,12.9002,24.0705,-26.0229,3.8344,1.8052,NA,NA,NA,83.521,1744,5.961,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.5353,NA,NA,NA,NA,NA,NA,NA,19,4,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,NA
CH,2017-07-24,84.5,2.4014,5.5889,Giancarlo Stanton,519317,527048,NA,swinging_strike,NA,NA,NA,NA,8,NA,R,R,L,TEX,MIA,S,NA,NA,1,1,2017,1.1503,0.0402,0.2544,1.4644,NA,NA,NA,1,3,Top,NA,NA,NA,NA,518960,NA,NA,-7.2575,-122.7351,-3.3381,13.0071,23.1776,-31.3448,3.5973,1.568,NA,NA,NA,84.499,1717,6.279,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.2177,NA,NA,NA,NA,NA,NA,NA,19,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,NA
CH,2017-07-24,84.5,2.392,5.7307,Giancarlo Stanton,519317,527048,NA,swinging_strike,NA,NA,NA,NA,9,NA,R,R,L,TEX,MIA,S,NA,NA,1,0,2017,1.2305,0.1768,0.5249,1.6041,NA,NA,NA,1,3,Top,NA,NA,NA,NA,518960,NA,NA,-6.675,-122.724,-3.5954,13.5247,22.681,-29.9664,3.5973,1.568,NA,NA,NA,83.946,1750,5.875,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.6214,NA,NA,NA,NA,NA,NA,NA,19,2,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,NA
CU,2017-07-24,80,2.4885,5.9122,Giancarlo Stanton,519317,527048,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,TEX,MIA,B,NA,NA,0,0,2017,-0.737,-0.0477,-0.3761,1.5264,NA,NA,NA,1,3,Top,NA,NA,NA,NA,518960,NA,NA,-4.8852,-116.1582,-2.8485,-5.5988,20.3263,-32.3467,3.8836,1.9261,NA,NA,NA,78.558,2491,5.243,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,55.254,NA,NA,NA,NA,NA,NA,NA,19,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,NA
FF,2017-07-24,92.4,2.1958,5.8711,Giancarlo Stanton,519317,527048,home_run,hit_into_play_score,NA,NA,NA,NA,13,Giancarlo Stanton homers (31) on a fly ball to left field.   Dee Gordon scores.,R,R,L,TEX,MIA,X,NA,fly_ball,1,0,2017,0.7948,1.4009,-0.8958,2.1137,NA,543829,NA,0,1,Top,47.68,34.84,NA,NA,518960,NA,NA,-9.4586,-133.8287,-6.634,11.4328,28.4329,-14.3867,3.5973,1.568,429,110.5,24.5,91.443,1985,5.927,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.5699,0.993,1.946,2,1,0,3,6,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1
FF,2017-07-24,93.6,2.1267,5.9224,Giancarlo Stanton,519317,527048,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,TEX,MIA,B,NA,NA,0,0,2017,0.7599,1.3087,-1.371,1.6802,NA,543829,NA,0,1,Top,NA,NA,NA,NA,518960,NA,NA,-10.499,-135.3938,-7.851,11.4618,29.4296,-14.8996,4.0506,1.9022,NA,NA,NA,92.288,2028,5.815,491584,527048,518960,435063,596059,134181,462101,608577,592261,425783,54.6816,NA,NA,NA,NA,NA,NA,NA,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
SL,2017-07-23,88,-2.4848,5.2487,Giancarlo Stanton,519317,628452,field_out,hit_into_play,NA,NA,NA,NA,5,"Giancarlo Stanton grounds out, second baseman Jose Peraza to first baseman Joey Votto.",R,R,R,CIN,MIA,X,4,ground_ball,2,2,2017,0.8375,0.9112,0.1762,2.404,NA,NA,NA,0,8,Top,126.95,143.3,NA,NA,571466,NA,NA,4.7119,-127.8197,-2.5918,8.0062,27.4475,-22.0528,3.5457,1.5163,107,79.4,7.2,87.123,2558,5.922,491567,628452,571466,458015,606299,553993,446359,594807,571740,594988,54.5774,0.358,0.343,0,1,0,0,2,62,5,Slider,6,3,3,6,3,6,3,6,Standard,Standard,0
SI,2017-07-23,99,-3.0308,4.8179,Giancarlo Stanton,519317,628452,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,CIN,MIA,B,NA,NA,1,2,2017,-1.3762,1.1145,0.8297,1.0675,NA,NA,NA,0,8,Top,NA,NA,NA,NA,571466,NA,NA,13.5434,-143.095,-7.2415,-21.8027,32.0673,-15.5735,3.7997,1.5856,NA,NA,NA,98.087,2409,6.076,491567,628452,571466,458015,606299,553993,446359,594807,571740,594988,54.4229,NA,NA,NA,NA,NA,NA,NA,62,4,Sinker,6,3,3,6,3,6,3,6,Standard,Standard,NA
SL,2017-07-23,87.6,-2.9455,4.7716,Giancarlo Stanton,519317,628452,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,CIN,MIA,B,NA,NA,0,2,2017,0.2613,0.4409,1.4043,1.5144,NA,NA,NA,0,8,Top,NA,NA,NA,NA,571466,NA,NA,9.9023,-126.9844,-2.5672,0.7285,26.5757,-27.1423,3.9151,1.6549,NA,NA,NA,86.942,2606,6.124,491567,628452,571466,458015,606299,553993,446359,594807,571740,594988,54.3752,NA,NA,NA,NA,NA,NA,NA,62,3,Slider,6,3,3,6,3,6,3,6,Standard,Standard,NA
SI,2017-07-23,96.3,-1.719,5.623,Giancarlo Stanton,519317,628452,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,CIN,MIA,S,NA,NA,0,1,2017,-1.391,1.2153,0.1624,2.1363,NA,NA,NA,0,8,Top,NA,NA,NA,NA,571466,NA,NA,8.1276,-139.7353,-6.4205,-20.0642,30.0223,-14.9924,3.9613,1.678,NA,NA,NA,96.417,2334,6.4,491567,628452,571466,458015,606299,553993,446359,594807,571740,594988,54.0992,NA,NA,NA,NA,NA,NA,NA,62,2,Sinker,6,3,3,6,3,6,3,6,Infield shift,Standard,NA
FF,2017-07-23,97.2,-2.2092,5.5139,Giancarlo Stanton,519317,628452,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,CIN,MIA,S,NA,NA,0,0,2017,-0.9751,1.5632,0.2571,2.0027,NA,NA,NA,0,8,Top,NA,NA,NA,NA,571466,NA,NA,8.7927,-140.8259,-7.3822,-14.9404,31.333,-9.9282,3.9151,1.6087,NA,NA,NA,96.937,2372,6.326,491567,628452,571466,458015,606299,553993,446359,594807,571740,594988,54.1726,NA,NA,NA,NA,NA,NA,NA,62,1,4-Seam Fastball,6,3,3,6,3,6,3,6,Strategic,Standard,NA
SL,2017-07-23,87.6,-2.076,6.2867,Giancarlo Stanton,519317,607219,strikeout,swinging_strike,NA,NA,NA,NA,12,Giancarlo Stanton strikes out swinging.,R,R,R,CIN,MIA,S,2,NA,1,2,2017,0.0355,0.1529,1.4139,2.6689,NA,NA,NA,0,6,Top,NA,NA,NA,NA,571466,NA,NA,8.296,-127.0423,-2.8878,-1.26,25.1405,-30.177,3.5457,1.5162,NA,NA,NA,87.134,2501,6.096,491567,607219,571466,458015,571697,553993,446359,594807,571740,594988,54.4032,NA,NA,0,1,0,0,NA,43,4,Slider,4,1,1,4,1,4,1,4,Standard,Standard,NA
CH,2017-07-23,88.7,-1.7029,6.4907,Giancarlo Stanton,519317,607219,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,R,CIN,MIA,S,NA,NA,1,1,2017,-0.6267,1.3456,0.6436,1.7169,NA,NA,NA,0,6,Top,NA,NA,NA,NA,571466,NA,NA,7.0558,-128.5389,-8.419,-8.4312,25.8037,-15.6202,4.0074,1.7011,NA,NA,NA,88.896,1488,6.559,491567,607219,571466,458015,571697,553993,446359,594807,571740,594988,53.9403,NA,NA,NA,NA,NA,NA,NA,43,3,Changeup,4,1,1,4,1,4,1,4,Infield shift,Standard,NA
SL,2017-07-23,85.5,-1.6989,6.6002,Giancarlo Stanton,519317,607219,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,CIN,MIA,B,NA,NA,0,1,2017,0.2166,0.2126,1.7431,1.7383,NA,NA,NA,0,6,Top,NA,NA,NA,NA,571466,NA,NA,7.6108,-123.9132,-5.5084,0.6816,24.7895,-29.1409,3.892,1.5162,NA,NA,NA,84.72,2259,5.999,491567,607219,571466,458015,571697,553993,446359,594807,571740,594988,54.4995,NA,NA,NA,NA,NA,NA,NA,43,2,Slider,4,1,1,4,1,4,1,4,Infield shift,Standard,NA
SL,2017-07-23,84.9,-2.0799,6.3984,Giancarlo Stanton,519317,607219,NA,called_strike,NA,NA,NA,NA,14,NA,R,R,R,CIN,MIA,S,NA,NA,0,0,2017,0.3287,0.0425,0.8735,2.1542,NA,NA,NA,0,6,Top,NA,NA,NA,NA,571466,NA,NA,6.2658,-123.371,-3.7202,2.1987,23.2825,-31.2336,4.0305,1.8628,NA,NA,NA,85.219,2353,6.449,491567,607219,571466,458015,571697,553993,446359,594807,571740,594988,54.0494,NA,NA,NA,NA,NA,NA,NA,43,1,Slider,4,1,1,4,1,4,1,4,Infield shift,Standard,NA
FF,2017-07-23,96,-1.4721,6.7572,Giancarlo Stanton,519317,607219,field_out,hit_into_play,NA,NA,NA,NA,1,Giancarlo Stanton pops out to third baseman Eugenio Suarez.,R,R,R,CIN,MIA,X,5,popup,2,1,2017,-0.7208,1.9906,-0.8199,3.1857,NA,NA,NA,1,3,Top,106.95,170.58,NA,NA,571466,NA,NA,3.3947,-139.369,-8.4218,-10.2895,32.2766,-4.1791,3.5457,1.5162,NA,80,69,96.475,1947,6.75,491567,607219,571466,458015,571697,553993,446359,594807,571740,594988,53.7493,0,0,0,1,0,0,3,21,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,0
FF,2017-07-23,96.7,-1.6283,6.581,Giancarlo Stanton,519317,607219,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,CIN,MIA,B,NA,NA,1,1,2017,-0.9327,1.4709,0.923,3.1454,NA,NA,NA,1,3,Top,NA,NA,NA,NA,571466,NA,NA,8.9529,-140.2529,-6.964,-14.4151,31.0556,-11.2219,4.0305,1.7242,NA,NA,NA,97.013,2058,6.591,491567,607219,571466,458015,571697,553993,446359,594807,571740,594988,53.9079,NA,NA,NA,NA,NA,NA,NA,21,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,NA
